,사업자번호,,211-10-21870,298-04-00449,720-32-00051,261-81-02257,201-06-71129,,211-87-84329,120-87-43696,745-87-00012,211-86-76652,261-81-03770,,,,,,면적,54.4,195,81.2,81.2,74.5,107.2,81.7,108.3,73.9,99,50.49,58.1,44.4,,1109.39,,,고객번호,01-0312-1024,,,,,,검침일,,,,,면적,54.4,195,81.2,81.2,74.5,107.2,81.7,108.3,73.9,99,50.49,58.1,44.4,,1109.39,,,고객번호,,,,
,,B101,B102,101,102,201,202,301,302,401,402,501,502,503,,,,,전기계량,B101,B102,101,102,201,202,301,302,401,402,501,502,503,엘리베이터,건물전체,청구요금,TV,지침,사용량(청구),,,,,,홀수달3일,수도지침,사용량(톤),수도요금,,호수,B101,B102,101,102,201,202,301,302,401,402,501,502,503,,건물전체,청구요금,,지침,사용량(청구),,,
,,,바비스토리,롤리우드,제이랩,(주)디자인삼층,B&M커뮤니케이션,서울브레인,(주)세움아트,매스21,MKS,대한전기,테무,올고톡,,,,,매월11일,,바비스토리,롤리우드,제이랩,(주)디자인삼층,B&M커뮤니케이션,,(주)세움아트,매스21,MKS,대한전기,테무,번호2243,,,,,,,,,,,,수도요금납부조회,1599..3900,고객번호.029055972,,,,54.4,195,162.4,81.2,74.5,107.2,163.4,108.3,73.9,99,50.49,58.1,44.4,업장.가중,1272.29,,,,,,,
,임대+전기,,1767398.627,2696762.319,1733250.155,1890451.411,1991200.008,3664075.865,2270000,2481277.223,2034422.854,0,1312160.706,1312934.256,,,,,,,,,,,,189804.6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,176739.8627,269676.2319,173325.0155,189045.1411,199120.0008,366407.5865,227000,248127.7223,203442.2854,0,131216.0706,131293.4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,1944138.49,2966438.551,1906575.171,2079496.553,2190320.009,4030483.451,2497000,2729404.945,2237865.139,0,1443376.777,1444227.681,,,,,2019.7.12.,38016,,32549,,69871,,77338,,83223,,107303,,,7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,o,o,o,o,o,o,o,o,,o,o,,,,,,7974,34712,82482,,,,29486,,,,95183,,13536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10000원 초과납,,,,,,,,,바비상환총액,2121472,,,1071,,158,,159,,1228,,871,,1470,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9일/31일,,,,,,,2018.9.11.,2121472,,,137,885,483,158,0,159,833,395,372.2781955,498.7218045,711,237,472,151,5492,1233750,,6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018년8월분,,1680000,2370000,1600000,1860000,1960000,3500000,659032.2581,2380000,1900000,,1260000,1240000,20409032.26,2018.11.30.,,,,30776.35652,198810.7702,108503.5051,35493.90022,0,35718.54516,187129.2334,88734.75055,83630.41218,112035.3289,159722.551,53240.85033,106032.4108,33921.38565,1233750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,168000,237000,160000,186000,196000,350000,65903.22581,238000,190000,,126000,124000,2040903.226,,,,,30776.35652,198810.7702,108503.5051,35493.90022,,39958.54516,191369.2334,92974.75055,87870.41218,116275.3289,163962.551,57480.85033,110272.4108,4240.173206,1233748.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,1848000,2607000,1760000,2046000,2156000,3850000,724935.4839,2618000,2090000,,1386000,1364000,22449935.48,,,,,,,,,,,222145.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,86268.52196,402235.7508,134838.4012,74444.72235,115650.2156,215420.1119,,182097.4263,242781.1516,,47792.65865,139146.1138,1640675.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,78425.92906,365668.8643,122580.3647,67677.02032,105136.5596,195836.4654,0,165543.1148,220710.1379,,43447.8715,126496.4671,1491522.795,,,,2019.8.12.,39306,,32706,,70134,,78831,,84569,,108810,,,7453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,7842.592906,36566.88643,12258.03647,6767.702032,10513.65596,19583.64654,0,16554.31148,22071.01379,,4344.78715,12649.64671,149152.2795,,,,,8128,35793,83051,,,,30315,,,,95904,,14031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,1934268.522,3009235.751,1894838.401,2120444.722,2271650.216,4065420.112,724935.4839,2800097.426,2332781.152,0,1433792.659,1503146.114,24090610.56,,,,,1290,,157,,263,,1493,,1346,,1507,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,1758425.929,2735668.864,1722580.365,1927677.02,2065136.56,3695836.465,659032.2581,2545543.115,2120710.138,0,1303447.872,1366496.467,21900555.05,,,,,154,1081,569,157,0,263,829,664,575.3001735,770.6998265,721,241,495,150,6670,1353100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,175842.5929,273566.8864,172258.0365,192767.702,206513.656,369583.6465,65903.22581,254554.3115,212071.0138,0,130344.7872,136649.6467,2190055.505,,,,,31240.98951,219295.5172,115429.3703,31849.58021,0,53353.11844,168173.8981,134701.4093,116707.446,156346.9168,146264.6327,48890.11994,100417.4663,30429.53523,1353100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,o,o,o,o,o,,o,o,, o,o,,,,,,31240.98951,219295.5172,115429.3703,31849.58021,,57156.11844,171976.8981,138504.4093,120510.446,160149.9168,150067.6327,52693.11994,104220.4663,3803.691904,1353094.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,80만원.내장공사,,,,,,,,,,,,,,203217.8876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11일/30일,,,,,,,,,월150만.24일간,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018년9월분,,73333.33333,2370000,1600000,1860000,1960000,3500000,,2380000,1900000,400000,1260000,1240000,18543333.33,,,,2019.9.12.,40402,,32868,,70387,,80267,,85465,,110136,,,7589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,7333.333333,237000,160000,186000,196000,350000,,238000,190000,40000,126000,124000,1854333.333,,,,,8270,36701,83567,,,,31171,,,,96597,,14402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,80666.66667,2607000,1760000,2046000,2156000,3850000,,2618000,2090000,440000,1386000,1364000,20397666.67,,,,,1096,,162,,253,,1436,,896,,1326,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,19325.95136,350518.7542,134174.2855,67318.58908,68428.99696,192239.4756,,125231.5942,166713.367,14019.01082,40853.86793,76201.85212,1255025.745,,,,,142,908,516,162,0,253,856,580,382.9635628,513.0364372,693,212,371,136,5725,1185970,,7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17569.04669,318653.4129,121976.6232,61198.71735,62208.17906,174763.1597,0,113846.9038,151557.6064,12744.55529,37139.87994,69274.41102,1140932.495,,,,,29416.19913,188097.9493,106892.6672,33559.32576,0,52410.55197,177325.8201,120150.6725,79333.3269,106278.7465,143559.338,43917.14236,76854.99913,28173.26114,1185970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,1756.904669,31865.34129,12197.66232,6119.871735,6220.817906,17476.31597,0,11384.69038,15155.76064,1274.455529,3713.987994,6927.441102,114093.2495,,,,,29416.19913,188097.9493,106892.6672,33559.32576,,55931.55197,180846.8201,123671.6725,82854.3269,109799.7465,147080.338,47438.14236,80375.99913,3521.657642,1185964.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월 8,9)",,14574.26059,52885.88098,26442.94049,24261.07225,34909.89188,70927.00047,0,24065.68106,32239.54567,6738.593562,18920.37983,14458.94775,320424.1945,,,,,,,,,,,210263.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,114566.8786,3010404.635,1920617.226,2137579.661,2259338.889,4113166.476,0,2767297.275,2288952.913,460757.6044,1445774.248,1454660.8,21973116.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,105476.6406,2741539.294,1748419.564,1945459.79,2057118.071,3745690.16,0,2517912.585,2083797.152,419483.1489,1316060.26,1323733.359,20004690.02,,,,2019.10.12,41342,,33021,,70524,,81320,,86080,,110931,,,7724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,90902.38002,2688653.413,1721976.623,1921198.717,2022208.179,3674763.16,0,2493846.904,2051557.606,412744.5553,1297139.88,1309274.411,19684265.83,,,,,8416,37450,83978,,,,31845,,,,96996,,14521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,9090.238002,268865.3413,172197.6623,192119.8717,202220.8179,367476.316,0,249384.6904,205155.7606,41274.45553,129713.988,130927.4411,1968426.583,,,,,940,,153,,137,,1053,,615,,795,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,99992.61803,2957518.754,1894174.286,2113318.589,2224428.997,4042239.476,0,2743231.594,2256713.367,454019.0108,1426853.868,1440201.852,21652692.41,,,,,146,749,411,153,0,137,674,379,262.8600347,352.1399653,399,227,119,135,4144,791780,,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,,o,o,o,o,o.1460000###,,,,,,27895.72394,143108.8851,78528.37355,29233.19015,0,26176.12452,128778.89,72414.24228,50223.77372,67282.18671,76235.57432,43372.11873,22736.92568,25793.99131,791780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,관리비20만원,,,,,,,,,,,,,,,,,27895.72394,143108.8851,78528.37355,29233.19015,,29400.12452,132002.89,75638.24228,53447.77372,70506.18671,79459.57432,46596.11873,25960.92568,3224.248914,791778.0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,임대료13일분+20,,,,,,,,,,,,,,,,,,,,,,,159898.6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018년10월분,,912903.2258,2370000,1600000,1860000,1960000,3500000,,2380000,1900000,1500000,1260000,1240000,20482903.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,91290.32258,237000,160000,186000,196000,350000,,238000,190000,150000,126000,124000,2048290.323,,,,2019.11.12.,42340,,33290,,70694,,82152,,86719,,111784,,,7863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,1004193.548,2607000,1760000,2046000,2156000,3850000,,2618000,2090000,1650000,1386000,1364000,22531193.55,,,,,8571,38248,84478,,,,32478,,,,97459,,14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,19820.41136,218206.3636,118376.9523,36753.825,26025.34545,132037.2705,,46662.08504,61576.74451,85668.41818,33117.05227,21843.05682,800087.525,,,,,998,,269,,170,,832,,639,,853,,,139,,870070,,5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18018.55579,198369.4215,107615.4112,33412.56818,23659.40496,120033.8822,0,42420.07731,55978.85864,77880.38017,30106.41116,19857.32438,727352.2955,,,,,155,798,500,269,0,170,633,199,273.1179873,365.8820127,463,201,139,139,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,1801.855579,19836.94215,10761.54112,3341.256818,2365.940496,12003.38822,0,4242.007731,5597.885864,7788.038017,3010.641116,1985.732438,72735.22955,,,,,31326.56214,161281.2683,101053.4262,54366.74332,0,34358.16492,127933.6376,40219.26365,55199.01677,73947.26198,93575.47271,40623.47735,28092.8525,28092.8525,870070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,1024013.96,2825206.364,1878376.952,2082753.825,2182025.345,3982037.27,0,2664662.085,2151576.745,1735668.418,1419117.052,1385843.057,23331281.07,,,,,31326.56214,161281.2683,101053.4262,54366.74332,,37869.16492,131444.6376,43730.26365,58710.01677,77458.26198,97086.47271,44134.47735,31603.8525,3511.606562,870065.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,930921.7816,2568369.421,1707615.411,1893412.568,1983659.405,3620033.882,0,2422420.077,1955978.859,1577880.38,1290106.411,1259857.324,21210255.52,,,,,,,,,,,162771.1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,93092.17816,256836.9421,170761.5411,189341.2568,198365.9405,362003.3882,0,242242.0077,195597.8859,157788.038,129010.6411,125985.7324,2121025.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,,o,o,o,o,o,,,,,2019.12.12.,44729,,33788,,71182,,83714,,87750,,113397,,,8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1380503.057,,,,,,8731,40426,85444,,,,33788,,,,98407,,15029,,,1399140,,9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2389,,498,,488,,1562,,1031,,1613,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018년11월분,,1900000,2370000,1600000,1860000,1960000,3500000,,2380000,1900000,1500000,1260000,1240000,21470000,,,,,160,2178,966,498,0,488,1310,252,440.664546,590.335454,948,246,369,149,8595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,237000,160000,186000,196000,350000,,238000,190000,150000,126000,124000,2147000,,,,,26045.65445,354546.4712,157250.6387,81067.09948,0,79439.24607,213248.7958,41021.90576,71733.72808,96097.95778,154320.5026,40045.19372,60067.79058,24255.01571,1399140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2607000,1760000,2046000,2156000,3850000,,2618000,2090000,1650000,1386000,1364000,23617000,,,,,26045.65445,354546.4712,157250.6387,81067.09948,,82470.24607,216279.7958,44052.90576,74764.72808,99128.95778,157351.5026,43076.19372,63098.79058,3031.876963,1399132.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,99724.55126,219293.111,113850.7946,43114.69528,40087.64314,154779.2856,,55225.04368,73046.73781,102310.3817,22934.34764,23775.19546,948141.7872,,,,,,,,,,,242325.4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90658.68296,199357.3737,103500.7224,39195.17753,36443.31194,140708.4414,0,50204.58516,66406.12528,93009.43791,20849.40695,21613.81405,861947.0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,9065.868296,19935.73737,10350.07224,3919.517753,3644.331194,14070.84414,0,5020.458516,6640.612528,9300.943791,2084.940695,2161.381405,86194.70792,,,,2020.1.12.,47023,,34260,,71184,,85416,,88912,,115045,,,8152,,1520990,,10373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월10,11)",,11618.48231,42160.19529,21080.09764,19340.72998,27829.8826,56542.42939,0,19184.96571,25701.10427,5371.952122,15083.17331,11526.55585,255439.5685,,,,,8856,42544,86398,,19757,,35115,,,,99132,,15590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,2201343.034,2868453.306,1894930.892,2108455.425,2223917.526,4061321.715,0,2692410.009,2188747.842,1757682.334,1424017.521,1399301.751,24820581.36,,,,,2294,,472,,2,,1702,,1162,,1648,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,2002277.165,2611517.569,1724580.82,1918535.908,2024273.195,3697250.871,0,2449389.551,1992107.23,1598381.39,1295932.58,1273140.37,22587386.65,,,,,125,2118,954,472,0,2,1327,375,496.6558704,665.3441296,725,312,561,149,8282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,1990658.683,2569357.374,1703500.722,1899195.178,1996443.312,3640708.441,0,2430204.585,1966406.125,1593009.438,1280849.407,1261613.814,22331947.08,,,,,22956.26057,388970.879,175202.1806,86682.83989,0,367.300169,243703.6622,68868.7817,91210.89258,122190.5056,133146.3113,57298.82637,103027.6974,27363.86259,1520990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,199065.8683,256935.7374,170350.0722,189919.5178,199644.3312,364070.8441,0,243020.4585,196640.6125,159300.9438,128084.9407,126161.3814,2233194.708,,,,,22956.26057,388970.879,175202.1806,86682.83989,,,247612.6622,72777.7817,95119.89258,126099.5056,137055.3113,61207.82637,106936.6974,3909.123228,1520621.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2189724.551,2826293.111,1873850.795,2089114.695,2196087.643,4004779.286,0,2673225.044,2163046.738,1752310.382,1408934.348,1387775.195,24565141.79,,,,,,,,,,,270568.9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,, o,o,o,o,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1월부터230,,,,,,,,,2020.2.12.,49445,,34748,,71474,,86944,,90099,,116746,,,8285,,1513640,,10303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,8976,44800,87356,,19782,,36510,,,,100039,,16038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018년12월분,,1900000,2370000,1600000,1860000,1960000,3500000,,2380000,1900000,1500000,1260000,1240000,21470000,,,,,2422,,488,,290,,1528,,1187,,1701,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,237000,160000,186000,196000,350000,,238000,190000,150000,126000,124000,2147000,,,,,120,2256,958,488,25,265,1395,133,507.3412377,679.6587623,907,296,448,133,8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2607000,1760000,2046000,2156000,3850000,,2618000,2090000,1650000,1386000,1364000,23617000,,,,,21093.57798,396559.2661,168397.0642,85780.55046,4394.495413,46581.65138,245212.844,23378.7156,89180.34967,119470.2925,159432.2936,52030.82569,78749.3578,23378.7156,1513640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,277581.8365,267219.2342,100568.2051,109698.8392,122779.501,220629.6466,,78310.18315,103884.0546,118362.6542,31724.5045,40048.56202,1470807.221,,,,,21093.57798,396559.2661,168397.0642,85780.55046,6992.495413,49179.65138,247810.844,25976.7156,91778.34967,122068.2925,162030.2936,54628.82569,81347.3578,2597.635066,1513643.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,252347.124,242926.5766,91425.64103,99726.21748,111617.7282,200572.406,0,71191.07559,94440.04959,107602.4129,28840.45864,36407.78366,1337097.474,,,,,,,,,,,268904.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,25234.7124,24292.65766,9142.564103,9972.621748,11161.77282,20057.2406,0,7119.107559,9444.004959,10760.24129,2884.045864,3640.778366,133709.7474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,2367581.836,2874219.234,1860568.205,2155698.839,2278779.501,4070629.647,0,2696310.183,2193884.055,1768362.654,1417724.505,1404048.562,25087807.22,,,,2020.3.12.,51115,,35260,,72119,,88306,,90965,,118165,,,8409,,1245520,,8719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,2152347.124,2612926.577,1691425.641,1959726.217,2071617.728,3700572.406,0,2451191.076,1994440.05,1607602.413,1288840.459,1276407.784,22807097.47,,,,,9104,46299,88291,,19855,,37650,,,,100827,,16327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,215234.7124,261292.6577,169142.5641,195972.6217,207161.7728,370057.2406,0,245119.1076,199444.005,160760.2413,128884.0459,127640.7784,2280709.747,,,,,1670,,512,,645,,1362,,866,,1419,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,,o,o,o,o,o,,,,,,128,1499,935,512,73,572,1140,0,370.141122,495.858878,788,292,289,124,7218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1월부터230,,,,,,,,,,22087.35938,258663.6852,161341.258,88349.43752,12596.69715,98702.88723,196715.5445,0,63870.62487,85564.16593,135975.3062,50386.78858,49869.1161,21397.1294,1245520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22087.35938,258663.6852,161341.258,88349.43752,15270.69715,101376.8872,199389.5445,,66544.62487,88238.16593,138649.3062,53060.78858,52543.1161,2674.641175,1245514.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019년1월분,,1900000,2370000,1600000,1860000,1960000,3500000,,2300000,1900000,1500000,1260000,1240000,21390000,,,,,,,,,,150556.5386,221476.9039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,237000,160000,186000,196000,350000,,230000,190000,150000,126000,124000,2139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2607000,1760000,2046000,2156000,3850000,,2530000,2090000,1650000,1386000,1364000,23529000,,,,2020.4.12.,52372,,35709,,73073,,89258,,91617,,119209,,,8534,,967990,,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,403123.2278,329533.1765,99372.18068,142356.2015,194774.1731,261193.0361,,116535.6575,155029.5669,146112.5382,50667.43682,97109.41817,1995806.613,,,,,9241,47373,89024,,20064,,38873,,,,101365,,16607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,366475.6617,299575.615,90338.34608,129414.7286,177067.4301,237448.2146,0,105941.5068,140935.9699,132829.5802,46061.3062,88281.28925,1814369.648,,,,,1257,,449,,954,,952,,652,,1044,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,36647.56617,29957.5615,9033.834608,12941.47286,17706.74301,23744.82146,0,10594.15068,14093.59699,13282.95802,4606.13062,8828.128925,181436.9648,,,,,137,1074,733,449,209,745,1223,0,278.6743783,373.3256217,538,176,280,125,6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월12,1)",,38615.02247,32159.38281,16079.69141,14752.91884,21228.36107,43130.00971,0,14634.10339,19604.54987,9998.320432,11505.29644,8792.343577,230500,,,,,20913.83536,163952.2567,111896.6519,68542.42391,31905.0481,113728.5207,186697.9609,0,42541.24135,56990.29626,82128.7841,26867.40893,42743.60511,19081.96657,967990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,2531738.25,2968692.559,1875451.872,2203109.12,2372002.534,4154323.046,0,2661169.761,2264634.117,1806110.859,1448172.733,1469901.762,25755306.61,,,,,20913.83536,163952.2567,111896.6519,68542.42391,34290.0481,116113.5207,189082.9609,,44926.24135,59375.29626,84513.7841,29252.40893,45128.60511,2385.245821,967988.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,2305090.684,2701734.998,1706418.037,2004167.647,2158295.791,3780578.224,0,2420575.61,2060540.52,1642827.901,1317566.603,1337073.633,23434869.65,,,,,,,,,,,209996.7962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,2266475.662,2669575.615,1690338.346,1989414.729,2137067.43,3737448.215,0,2405941.507,2040935.97,1632829.58,1306061.306,1328281.289,23204369.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,226647.5662,266957.5615,169033.8346,198941.4729,213706.743,373744.8215,0,240594.1507,204093.597,163282.958,130606.1306,132828.1289,2320436.965,,,,2020.5.12.,53462,,35988,,73908,,89845,,92273,,120066,,,8660,,865700,,5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2493123.228,2936533.176,1859372.181,2188356.201,2350774.173,4111193.036,0,2646535.658,2245029.567,1796112.538,1436667.437,1461109.418,25524806.61,,,,,9382,48278,89521,,20300,,39501,47,,,101736,,16767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,,o,o,o,o,o,,,,,,1090,,279,,835,,587,,656,,857,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,입주전관리비,,,,,,,,,,,141,905,497,279,236,599,628,47,280.384037,375.615963,371,276,160,126,4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24일부터 155만,~12일 (->302호),,,13일~ : 54000,,,,,,,,,,,24804.65353,159207.1733,87432.00569,49081.54847,41517.00874,105375.7976,110477.4639,8268.217842,49325.02761,66078.18312,65266.14509,48553.78988,28147.12457,22165.8606,865700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019년2월분,,1900000,2370000,1591071.429,797142.8571,1960000,3500000,1311142.857,2300000,1900000,1500000,1260000,1240000,21629357.14,,,,,24804.65353,159207.1733,87432.00569,49081.54847,43979.00874,107837.7976,112939.4639,10730.21784,51787.02761,68540.18312,67728.14509,51015.78988,30609.12457,2462.8734,865692.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,237000,159107.1429,79714.28571,196000,350000,131114.2857,230000,190000,150000,126000,124000,2162935.714,,,,,,,,,,,137744.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2607000,1750178.571,876857.1429,2156000,3850000,1442257.143,2530000,2090000,1650000,1386000,1364000,23792292.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,394141.5381,304557.1064,94228.4407,30271.48033,176846.4342,236918.9377,40361.97378,74484.15454,98841.39647,125163.1082,40522.29898,81269.73279,1697606.602,,,,2020.6.12.,54573,,36193,,74877,,90845,,93183,,120922,,,8804,,1003920,,6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
